train_02_276,"Interestingly , all these shops had downed shutters on first day of the strike on November 15 .",0,0.666666667,3,train_02,1
train_07_230,"However , of the 38 counselling centres in Seemandhra region , 20 are still non functional following the protests .",0,0.5,2,train_07,1
train_03_123,The protesters blocked the Rayakottai road .,0,1,3,train_03,1
train_03_285,State Convener of ‘ Campaign against Negligence of Girl Child ’ M. Shankar was the special invitee for the programme .,0,1,3,train_03,1
train_03_12,"The performance comes at a time when instruction of the city ’ s history is becoming increasingly politicised , with recent government attempts to bury details that may be embarrassing for China .",0,0.666666667,3,train_03,1
train_09_A_59,"( The commission , appointed by the State government , said the February 27 , 2002 fire aboard coach S -6 of the Sabarmati Express at the Godhra station was a “ pre-planned conspiracy by local Muslims . ” ) A Bench , consisting of Chief Justice K.G. Balakrishnan and Justice P. Sathasivam , however , issued notice to the government on a special leave petition filed by Citizens for Justice and Peace against a Gujarat High Court order refusing to pass an interim order restraining it from placing the report in the Assembly .",0,0.666666667,3,train_09,1
train_03_105,"The event in Kwun Tong Kung Lok Government School was largely peaceful , although there were minor clashes between the two camps before Leung entered and at the end .",0,0.666666667,3,train_03,1
train_02_65,"I would like to request people to reconsider the strike , so that common people do not suffer , "" he said .",0,0.666666667,3,train_02,1
train_07_257,"It condemns last week 's nine bomb blasts in Soweto , south of Johannesburg , saying acts of sabotage can not be condoned .",0,0.5,2,train_07,1
train_03_312,A group of TRS workers fled after setting the office on fire .,0,0.666666667,3,train_03,1
train_03_156,A small group of workers were seen attempting to burn notices issued by the management which informed workers that any industrial action taken by non-NUM members was an illegal strike .,0,1,3,train_03,1
train_02_50,"Solidarity Movement said North West premier , Supra Mahumapelo , must accept responsibility for the vandalism that took place in Coligny .",0,0.666666667,3,train_02,1
train_08_263,This was after a few residents started throwing stones at cars travelling on the roads earlier in the day .,0,1,2,train_08,1
train_04_238,CITU took out a rally from Saraswati Park to LIC junction with placards and banners ridiculing anti-labour policies pursued by the Central and State Governments .,0,0.666666667,3,train_04,1
train_04_309,"The posters , allegedly put up by the CPI ( Maoist ) , have called on the people to join the Maoist group .",0,1,3,train_04,1
train_03_42,"The release claimed that 20 army personnel , including a junior commissioned officer , were killed and 12 others injured in the incident .",0,1,3,train_03,1
train_04_205,Mr Lam said views voiced at the mass protest on July 1 and at last month 's elections would be considered when Mr Tung made the decision .,0,1,3,train_04,1
train_09_A_142,A house was destroyed in the gun battle and security forces are removing the debris .,0,0.666666667,3,train_09,1
train_01_77,"However , there was hardly any affect noticed in Koraput district due to the bandh , the sources said .",0,1,3,train_01,1
train_03_92,"They had come to Mahatma Gandhi Marg and then gone to Sardar Patel Marg from Subhash Chauraha in the posh Civil Lines area , damaging vehicles and also shops and commercial establishments along the way .",0,0.666666667,3,train_03,1
train_08_221,They also demanded the end of the unofficial lockout at Eastern Medikit 's four plants at Udyog Vihar here .,0,0.5,2,train_08,1
train_05_229,"The city has 60,000 autorickshaws , of which around 4,000 remained off the roads .",0,1,2,train_05,1
train_03_262,"Voters were intimidated at the Kiba voting station , and there were protests in Engcobo , which police dispersed .",0,1,3,train_03,1
train_03_196,"Chief Minister Y.S. Rajasekhara Reddy , sought details of the exchange of fire in Karimnagar yesterday , in which a student was killed in police firing .",0,0.666666667,3,train_03,1
train_09_A_118,Police justify action against students 16th December 2009 03:25 AM HYDERABAD : Police justified their action against students participating in the agitation programmes at Sri Krishnadevaraya University in Anantapur today even as various political parties and organisations launched protests against the unfortunate incident .,0,1,3,train_09,1
train_02_189,"Naxal strike at jail as Gill makes first visit to Bastar - Indian Express Press Trust Of India , Press Trust Of India , Press Trust Of India , Press Trust Of India : Raipur , April 20 , Fri Apr 21 2006 , 01:47 hrs In the second such attack on Narayanpur jail this week , Naxalites triggered three landmine blasts at the prison last night but did not cause any damage , police sources said today .",0,1,3,train_02,1
train_05_238,"Today 's Paper Jharkhand village group clash claims 8 lives September 20 , 2006 00:00 IST GRIEF-STRICKEN : Family member of a tribal victim who died in a clash on Monday evening at the Tetratoli village , near Kurkura Bazar in Gumla district of Jharkhand on Tuesday .",0,1,2,train_05,1
train_03_179,The crowd was singing and dancing as police in Nyalas and vans kept watch over proceedings .,0,0.666666667,3,train_03,1
train_03_21,"HUBLI : Support for Anna Hazare December 29 , 2011 00:00 IST Day two of the dharna organised by India Against Corruption , Hubli , in support of anti-corruption activist Anna Hazare attracted people from various sections of society .",0,0.666666667,3,train_03,1
train_07_312,"Ramaphosa promises instant response to violence against women and children in SA Songezo Ndlendle CAPE TOWN , September 5 ( ANA ) - South Africa President Cyril Ramaphosa on Thursday addressed thousands of protesters outside Parliament following Wednesday 's mass gathering against the abuse and violence directed at women and children outside the meeting venue of the World Economic Forum in Cape Town .",0,0.5,2,train_07,1
train_08_11,"The organisers of the bandh , which included many Kannada organisations , Dalit organisations and heads of a few religious maths , there was no was force on the business establishments and hotels to close their establishments , and everybody 's support for the bandh call appeared voluntary .",0,0.5,2,train_08,1
train_02_45,"Kumar 's body was identified Thursday by his family and the company alleged that the violence was an orchestrated act of mob , which has implications beyond one company or region .",0,1,3,train_02,1
train_02_134,"After the jawans left , the Kaliachak police station was attacked , ” said a resident .",1,0.666666667,3,train_02,0
train_04_99,The state shut down Saturday in protest .,0,0.666666667,3,train_04,1
train_09_A_125,`` Fixing education and creating opportunities for the youth of today is the best way to pay tribute to the legacy of the students who lost their lives in the Soweto uprising . '',0,1,3,train_09,1
train_01_69,"Incidentally , the officer against whom they made the allegations resumed duty on Saturday after recovering from the injuries he had suffered in the police-fishermen clashes in Gangavaram on March 27 .",0,0.666666667,3,train_01,1
train_06_262,The Lashkar-e-Toiba is suspected to be behind the attack .,0,0.5,2,train_06,1
train_09_A_26,"“ Even though UFBU had given notice for the strike one month ago , the Government and Indian Banks Association did not take steps to address the demands .",0,1,3,train_09,1
train_09_A_159,"A section of people resorted to road blockade , but the timely intervention of Central Armed Police Force ( CAPF ) defused the situation .",0,0.666666667,3,train_09,1
train_01_125,Modi visited the homes of all the six victims of the serial blasts which rocked Patna ’ s Gandhi Maidan and other parts of the city during his visit to address the Hunkar Rally on October 27 .,0,0.666666667,3,train_01,1
train_06_151,`` After some discussion between police and community members they began throwing stones .,0,0.5,2,train_06,1
train_01_155,"However , when he was returning home in the night , Pradhan was intercepted again by them and killed .",0,0.666666667,3,train_01,1
train_06_85,"Workers from the upstart Association of Mineworkers and Construction Union ( AMCU ) at the mine 's Thembelani shaft in Rustenburg have refused to come out since the 4am ( 0200 GMT ) shift started , according to George Tyobeka , an AMCU leader .",0,0.5,2,train_06,1
train_03_24,Battle continues in Poonch district 07th January 2009 01:41 PM Soldiers during the gun-battle with militants at Bhati Dhar forest in Poonch district of J & K .,0,1,3,train_03,1
train_06_139,"`` We simply do not have space for such a detrimental amount of pollution that is to come out from that coal-fired power station , '' the organisation 's project co-ordinator Tristen Taylor said at a protest against the mining company in Johannesburg .",0,0.5,2,train_06,1
train_07_3,"Cosatu members clashed with DA supporters as they made their way to the lawns of the Joburg ( formerly the Civic ) Theatre , 50 metres from the trade union federation 's office .",0,0.5,2,train_07,1
train_03_305,"They have failed the African National Congress and they shame us as the alliance , '' he told members of the SA Municipal Workers' Union ( Samwu ) at a protest march in Durban .",0,1,3,train_03,1
train_04_73,It all started at about 9 last night when a gang of 30 plain-clothes policemen armedwith rifles and rods began attacking passersby and vehicles .,0,0.666666667,3,train_04,1
train_03_239,"Home Minister Rajnath Singh , campaigning in West Bengal for assembly polls , said he had spoken to Mehbooba who gave an assurance that all students are safe and she would enquire how the incident happened and fix responsibility .",0,1,3,train_03,1
train_03_222,"The parades come after two separate eruptions of bloodletting claimed more than a dozen lives in Xinjiang , a sprawling border region which has been blighted by repeated outbreaks of ethnic violence and terrorist attacks .",0,0.666666667,3,train_03,1
train_09_B_40,"Over 3,000 were killed in Delhi alone .",0,1,2,train_09,1
train_03_25,( Photo : PTI ) JAMMU : The battle raging between militants and security forces in the mountainous forested area of Poonch district in Jammu and Kashmir continued for the seventh day Wednesday and army officials said the intruders had tried to breach the security cordon laid around the area overnight .,0,1,3,train_03,1
train_03_303,"He enrolled at UNISA after his expulsion from the University of the North ( Turfloop ) for political activism , which arose from the organisation of the pro-Frelimo rallies in 1974 under the banner of the then South African Students Organisation ( SASO ) .",0,0.666666667,3,train_03,1
train_09_B_156,"Mony had , while addressing a rally at Thodupuzha in the district on Saturday , said that killings were nothing new to the CPI(M) as the party had finished off around 13 Congress workers in the early 1980 s .",0,0.5,2,train_09,1
train_06_6,Many senior party leaders joined PCC president Prasad Harichandan in the padyatra and addressed the gathering criticising Chief Minister .,0,0.5,2,train_06,1
train_02_133,“ Suddenly the situation flared up and the vehicle was vandalised .,1,0.666666667,3,train_02,2:34,39:65,:,:,:,0
train_02_199,"Unique protest against FDI in retail - Indian Express Agencies , Agencies : New Delhi , Wed Nov 28 2012 , 14:05 hrs It was a protest with a difference where senior BJP leader Murli Manohar Joshi today joined traders in blowing horns to drive home a message that the government has become "" deaf and dumb "" to voices against FDI .",0,0.666666667,3,train_02,1
train_06_275,April 1 : Four people killed at Poradih-Chenpur village in Khunti district of Jharkhand .,0,1,2,train_06,1
train_07_296,Anti-government protesters in Hong Kong took over key roads early on Monday amid rising tensions ahead of what expected to be a huge pro-democracy rally on the anniversary of the city ’ s handover to China .,0,0.5,2,train_07,1
train_08_269,He added that the shutdown was supported by the people .,0,0.5,2,train_08,1
train_03_267,"Not only were the 41 illegally taking part in the strike , as they were essential service workers , but they were also preventing fellow employees from working , by threatening and physically attacking them .",0,0.666666667,3,train_03,1
train_04_297,"J-K ultras reject ceasefire offer Posted : Wed Nov 22 2000 IST SRINAGAR , NOV 21 : Ignoring the ceasefire offered by the Centre , militants fired a rocket at a BSF headquarter and attacked a police post in the Kashmir valley since last evening injuring a police officer , police said today .",0,0.666666667,3,train_04,1
train_08_264,"`` There are still worrying numbers of workers on strike , '' she said at the announcement of a platinum industry discussion forum in Johannesburg .",0,1,2,train_08,1
train_06_126,"As many as 217 members of 52 families were forcibly thrown out of their village in June , 2007 by a group of people led by Posco Pratirodha Sangram Samiti ( PPSS ) president Abhaya Sahu .",0,0.5,2,train_06,1
train_01_102,"Max Chung , who delivered the application for a letter of no objection from the police , that is required to hold a rally , said : “ We want to show to the public and international community that Hong Kongers , we will never surrender in front of terrorism … To show our solidarity and say no to terrorism , we have to stand up. ” Chung said : “ Yuen Long was under terrorist attack and we have no choice but to take it back. ” The protests , principally over a controversial bill that would allow suspects to be extradited from Hong Kong to mainland China , have taken on new demands , including an investigation into police use of rubber bullets , teargas and physical violence against protesters .",0,0.666666667,3,train_01,1
train_01_247,"The incident took place early Tuesday at Balthara village in Jamui district , about 200 km from Patna , when over three dozen armed Maoists stormed the office of a private construction company engaged in bridge construction and abducted the 15 people .",0,0.666666667,3,train_01,1
train_09_B_75,"Jaswant Singh had referred to three issues , the Gujarat communal carnage , the cash-for-votes scam and the Kandahar plane hijack and blamed Advani on all the three counts .",0,0.5,2,train_09,1
train_04_19,"Following this , the police appealed to the agitators to withdraw the strike .",0,0.666666667,3,train_04,1
train_09_B_27,But the crowd continued to close in and allegedly attempted to snatch their weapons .,0,1,2,train_09,1
train_09_A_114,"We need to make sure , we must make sure we push , we push and we push until the state listens to us , '' Makwaiba told a cheering crowd .",0,0.666666667,3,train_09,1
train_02_261,"Around 1,000 students from the University of Pune ( UoP ) , extended support through a fresh signature campaign .",0,1,2,train_02,1
train_03_164,Law and locals in a free-for-all 19th October 2009 01:07 AM The clash between police and the local people in Palode on Sunday .,0,1,3,train_03,1
train_08_133,This false propaganda is being carried out against the agitation in Singur .,1,1,2,train_08,43:74,0:42,:,:,:,0
train_05_204,"“ Three times , the residents in the region had blocked the soil-laden lorries , but , it did not have any impact .",0,0.5,2,train_05,1
train_06_295,"Akilan was admitted to hospital here along with member of rivaal group Stalin Dinakaraj , who also sustained injuries in the melee .",1,0.5,2,train_06,0
train_05_58,"The police action came against a breakaway group of protesters , some of whom had forced their way into the legislative council building and vandalised its main chamber .",0,0.5,2,train_05,1
train_08_229,Mr. Yechury said 36 CPI(M) cadres were killed in the violence .,0,0.5,2,train_08,1
train_06_35,Police teargassing was answered with a few gunshots in the air from one of the houses .,1,0.5,2,train_06,0
train_05_100,"The explosions occurred as China gears up for the start of Golden Week , a seven-day national holiday , with millions of people travelling across the country and massing in public spaces .",0,0.5,2,train_05,1
train_06_152,Shortly afterwards protestors gathered again and blockaded the main road between Ganyesa and Vryburg .,1,0.5,2,train_06,0
train_05_254,Wednesday 's demonstration was the second one organised with the help of the Bharatiya Vidyarti Sena ( BVS ) .,1,0.5,2,train_05,0
train_04_133,"Cosatu 's march against e-tolling started in Braamfontein , central Johannesburg , on Thursday morning .",0,1,3,train_04,1
train_06_15,"The memorandum , from the residents of Ward 10 in the Nkonkobe municipality registered resentment and disapproval of the high crime rate in the country , in Alice in particular .",0,0.5,2,train_06,1
train_04_237,"VISAKHAPATNAM Rallies , meetings mark May Day fete May 02 , 2017 00:00 IST Anti-labour policies of Centre , State government criticised Rallies and meetings marked May Day celebrations by various trade unions with focus on taking up a united fight against NDA Government ’ s alleged attempts to dilute labour welfare policies .",0,1,3,train_04,1
train_05_267,"Though he escaped the impact of the bombs , the gang chased and hacked him to death in full view of the public .",0,0.5,2,train_05,1
train_09_A_104,Over 250 people participated in the rally in support of the campaign .,0,0.666666667,3,train_09,1
train_01_8,Table grape harvesters started protesting about their working conditions in De Doorns last month .,0,0.666666667,3,train_01,1
train_09_B_132,"The encounter had taken place at flat no. L -18 , Batla House in Jamia Nagar locality here on September 19 , 2008 , six days after serial bomb blasts rocked Delhi , killing 26 persons and injuring 133 others .",0,0.5,2,train_09,1
train_04_182,"We have to see all angles . "" Earlier , a group of people protested against the visit of the Congress president and the Union Home Minister outside the Mahabodhi Temple gate .",0,1,3,train_04,1
train_09_A_150,The PLGA week coincides with the 48 - hour bandh call by the Maoists protesting the killing of Kishenji .,0,1,3,train_09,1
train_09_B_82,"Addressing the protest meet , Bhavani Rao More , district unit president of BJP youth wing said that as the deceased officer had alleged that he was being harassed by Bengaluru Urban Development Minister K.J. George , Chief Minister ( CM ) Siddaramaiah should drop Mr. George from the Cabinet .",0,1,2,train_09,1
train_03_261,"`` The SA Police Service had to clear the barricaded roads and had to force open the voting stations where the locks were changed by the communities in Bamboo Spruit , Jozana 's Nek , and Mngcunubeni in Sterkspruit , '' Mraji said in a statement .",0,1,3,train_03,1
train_01_93,"Management , Unions at loggerheads in KSRTC over attack on employees 07th July 2012 11:27 AM 204 attacks in 120 days !",0,0.666666667,3,train_01,1
train_01_20,"`` I observed the attack on the police , I have no doubt about it , '' Modiba said during cross-examination .",1,0.666666667,3,train_01,0
train_07_34,The protesters allegedly assaulted photographers and damaged their equipment .,0,0.5,2,train_07,1
train_06_190,"Today 's Paper 7 killed , 55 injured in two Assam bomb blasts November 23 , 2009 00:00 IST A child injured in a bomb blast being treated at the Gauhati Medical College Hospital on Sunday .",0,0.5,2,train_06,1
train_03_201,"Following this , hundreds of farmers from different parts of the district , under the leadership of Melkote MLA K.S. Puttannaiah , staged a protest near the KRS entrance on Thursday evening .",0,1,3,train_03,1
train_01_22,"Modiba said he saw the aggressive strikers running alongside a police Nyala , charging at police .",0,0.666666667,3,train_01,1
train_07_119,Amcu announced on Monday that the platinum strike was officially over and it would sign wage agreements with the platinum producers .,0,0.5,2,train_07,1
train_07_149,"Protest heldAs a part of the on-going nation-wide agitation , the employees of the insurance companies held a demonstration in front of the regional office of the National Insurance Company Limited in Sector 35 here .",0,0.5,2,train_07,1
train_02_290,The activists planned to use civil disobedience tactics and occupy Hong Kong ’ s central business district in hopes that Beijing would allow Hong Kong voters to choose the city ’ s leader for the first time in history in 2017 .,0,0.666666667,3,train_02,1
train_02_318,The riots cases have been lingering on and Modi has made the Supreme Court order directing the Special Investigation Team ( SIT ) to file its final report before the lower court in Ahmedabad and refusing to pass any order on his alleged inaction to contain the 2002 riots as an affirmation of his non-involvement in the carnage .,0,1,3,train_02,1
train_02_169,"Tuesday 's meeting , also highlighted the ambiguity surrounding the role of senior BJP leaders from Borivli in the rioting .",0,1,3,train_02,1
train_05_77,Some reports since the event have suggested that several miners were shot dead among rocks a distance from where the police clashed with workers .,0,0.5,2,train_05,1
train_07_302,"There have been large-scale protests in Hong Kong in recent years , including a two-month occupation in 2014 – but have failed to win any concessions from Beijing .",0,0.5,2,train_07,1
train_08_232,"It was the night of 28 September 2014 and , as the umbrella movement protests erupted on the streets of Hong Kong , the young filmmaker decided it was his mission to make a visual record of the historic political convulsion .",0,0.5,2,train_08,1
train_04_17,"However , his attempt was foiled by another worker and the police present on the spot .",0,0.666666667,3,train_04,1
train_09_A_124,"He said as the country stood together in remembrance of the 1976 Soweto Uprising , 22 years into democracy , it was important to remember what they were standing against .",0,1,3,train_09,1
train_03_310,"TRS men attack Renuka 's office 02nd December 2009 10:54 AM HYDERABAD : Telangana Rashtra Samiti ( TRS ) activists Wednesday set ablaze Congress party leader and former union minister Renuka Chowdhry 's office in Khammam town , about 200 km from here .",0,1,3,train_03,1
