index,text,label,agreement,num_votes,sample_set,0_arg0,0_arg1,0_sig0,0_sig1,0_sig2,1_arg0,1_arg1,1_sig0,1_sig1,1_sig2,2_arg0,2_arg1,2_sig0,2_sig1,2_sig2,3_arg0,3_arg1,3_sig0,3_sig1,3_sig2
train_02_289,"Public officials , including Chris Patten , Hong Kong ’ s last governor when it was under British rule , rebuked the government for bringing charges so long after the event .",1,0.666666667,3,train_02
train_05_306,The TRS students ' wing activists staged dharna in front of Karimnagar One Town police flaying the arrests of their activists and obstructing them from proceeding to Hyderabad .,1,1,2,train_05
train_09_A_105,The poor people from Bihar and Uttar Pradesh who migrate to Mumbai have been the targets of violent attacks by MNS cadre .,0,0.666666667,3,train_09
train_08_190,"In Muzaffarpur district , about 25 -30 Maoists attacked the premises of Saaj Infracon , a Patna-based company , and briefly took around 10 -15 labourers hostage to make good their escape .",1,1,2,train_08
train_02_79,"Reacting on the incident , Hazare , who has for long held politicians responsible for much of the ills of the country , had said : "" Was it only one slap ? "" "" He ( the accused ) could have been angry , but it is not right to hit someone .",0,1,3,train_02
train_03_189,Workers who did not participate in the strike would receive a once-off loyalty allowance of R2000 .,0,1,3,train_03
train_07_303,This year ’ s rally comes against the backdrop of unprecedented anti-government protests over the past three weeks that have drawn millions and anger over police using tear gas and rubber bullets to clear crowds .,1,1,2,train_07
train_06_256,civilians and security forces killed in Naxals attacks in 2008 .,0,0.5,2,train_06
train_05_81,The burnt-down police station was repaired and given a fresh coat of paint overnight .,1,1,2,train_05
train_06_91,"Anantapur : Accused ‘ paraded ' half-naked by CI September 17 , 2010 00:00 IST Eight members of handloom weavers ' community including local councillor Pola Venkatanarayana were paraded half-naked by Circle Inspector Venugopala Reddy for allegedly beating up and threatening one B. Ramana , member of the local weavers enforcement committee .",1,1,2,train_06
train_06_243,"ANDHRA PRADESH Strike near total in Khammam December 15 , 2006 00:00 IST Staff Reporter Dharnas , demonstrations mark the protest against government policies KHAMMAM : The general strike called by the left trade unions against the Centre 's economic policies was near total in Khammam district on Thursday .",1,0.5,2,train_06
train_01_304,"He opened a bottle of paint thinner and took out a lighter , but was restrained by the police .",0,1,3,train_01
train_03_74,"Angry over the denial of a ticket to Suryakant Nagamarapalli , his supporters attacked the district BJP office in Bidar and vandalised the furniture on Friday .",1,0.666666667,3,train_03
train_08_147,"Party Vice-President Ram Kishore Singh threatened to “ put him ( Modi ) behind bars ” , because following the Muzaffarnagar riots , the state government had received IB alerts on possible communal unrest .",1,1,2,train_08
train_01_149,"The recruits , at Valluvar Kottam shouted slogans including , “ HCL lend us your ears , give us back our two years , ” while undertaking the day-long fast .",0,0.666666667,3,train_01
train_02_292,The protests were joined by a large number of university students who stormed a civic square near the government headquarters .,0,1,3,train_02
train_04_80,"Meanwhile , protesting against the attack , RTC staff observed a bandh ; no RTC bus in the district plied today as they parked them on the main thoroughfare , putting the public to great inconvenience .",1,1,3,train_04
train_02_113,Since last week students have been protesting against a proposed increase in tuition fees and the merger of higher education institutions .,1,1,3,train_02
train_02_228,Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,1,0.666666667,3,train_02
train_08_269,He added that the shutdown was supported by the people .,0,0.5,2,train_08
train_05_1,"BJP condemns terror strikes in J & K ; , says Pak continuing with proxy war - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu Sep 26 2013 , 11:19 hrs BJP spokesperson Prakash Javadekar said that Pakistan land is being used to attack and conduct terror attacks in India .",1,0.5,2,train_05
train_02_238,"Militants strike in Srinagar , four injured 16th March 2010 12:33 PM SRINAGAR : At least four persons , including two CRPF personnel , were injured when militants struck the Lal Chowk commercial hub of the city this morning , the fourth attack here within a week .",1,1,3,train_02
train_03_267,"Not only were the 41 illegally taking part in the strike , as they were essential service workers , but they were also preventing fellow employees from working , by threatening and physically attacking them .",0,0.666666667,3,train_03
train_05_97,"The main suspect in a series of parcel bombings in southern China was killed in one of the blasts , according to local police .",1,1,2,train_05
train_07_233,Residents of Ambedkar Street and Mariamman Koil Street held a road roko on Arni Road around 8.30 am on Wednesday .,0,1,2,train_07
train_08_150,"Only CPM had enmity towards TP , says Rema 27th February 2013 08:44 AM K K Rema , wife of slain leader T P Chandrasekharan , stuck to her statement before the Special Additional District and Sessions Court ( Marad cases ) here that the CPM had enmity towards her husband and denied the suggestions made by the defence counsel .",1,1,2,train_08
train_08_322,"The encroachers , who have been on a protest for two years , demand "" cancellation of the elections "" of the President and Prime Minister of India .",1,1,2,train_08
train_06_232,The hartal supporters assaulted a police party in Chettukuzhy while they were engaged in removing the road block .,0,0.5,2,train_06
train_07_261,"VIJAYAWADA : Impasse over payment of salaries to civic workers continues December 16 , 2012 00:00 IST VMC employees are determined to continue ‘ Work to Rule ’ The stalemate over payment of salaries to municipal workers continued on Saturday , with the Joint Action Committee ( JAC ) of VMC Employees bent upon continuing ‘ Work to Rule ’ .",1,1,2,train_07
train_04_92,"KARNATAKA Protest July 06 , 2007 00:00 IST Gulbarga : Dalit Sena activists laid siege to the zilla panchayat office in Gulbarga on Thursday in protest against the decision to close down some hostels for Scheduled Caste / Scheduled Tribe students in the district .",1,1,3,train_04
train_03_63,"Diehard supporters make their presence felt outside court PUBLISHED : Friday , 23 August , 2013 , 12:00am Chinese city still ‘ poisoned ’ by Bo Xilai ’ s legacy of corruption 12 Dec 2017 A heavy police presence was not enough to stop some diehard followers of Bo Xilai from getting close to the Jinan Intermediate Court to voice their support in front of the world 's media yesterday .",1,0.666666667,3,train_03
train_04_297,"J-K ultras reject ceasefire offer Posted : Wed Nov 22 2000 IST SRINAGAR , NOV 21 : Ignoring the ceasefire offered by the Centre , militants fired a rocket at a BSF headquarter and attacked a police post in the Kashmir valley since last evening injuring a police officer , police said today .",0,0.666666667,3,train_04
train_02_54,The group marched to Bothaville in the Nala Municipality to hand over a memorandum with demands pertaining to service delivery .,1,1,3,train_02
train_01_35,"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours Rumour mills are abuzz in Warangal hinting that YSR Congress party leader and former Minister Konda Surekha may join the Congress soon .",1,0.666666667,3,train_01
train_07_7,"Vijayaramana Rao , G. Kamalakar and others bought three donkeys and placed dummy cylinders on them in protest against the petrol , diesel and LPG cylinder price hike .",1,1,2,train_07
train_02_295,"The Tamil Nadu Toddy Movement , which comprises about 300 farmer ’ s associations in the State , launched a law breaking protest on January 21 , 2009 demanding the ban on toddy lifted .",1,1,3,train_02
train_03_145,TN : 2 questioned over Ramajayam murder 02nd April 2012 02:29 AM TIRUNELVELI : Police on Sunday picked up two persons from the Tirunelveli district in connection with the murder of K N Ramajayam and regarding the life threat issued to his brother and former DMK minister K N Nehru on Sunday .,1,1,3,train_03
train_01_162,"They did not confess to the planned attack after their capture , and so should bear full responsibility for the loss of life , the court said .",1,0.666666667,3,train_01
train_05_142,The contract workers struck work Sep 19 .,0,1,2,train_05
train_04_164,"Tension prevailed at Alampur , Annaram and Jadcherla in Mahabubnagar district as protestors damaged few trucks and buses following the arrests of their leaders , police said .",1,1,3,train_04
train_08_220,Former team Anna members Prashant Bhushan and Sanjay Singh also addressed the gathering .,0,1,2,train_08
train_02_257,"Sushant Pol , a third-year engineering student of Marathwada Mitra Mandal College of Engineering ( MMCOE ) observed a 12 - hour fast on Thursday .",0,1,3,train_02
train_08_68,""" On December 29 , we halted at Basaguda village in Chhattisgarh but some people in civil clothes approached us and tied our hands upon which we realised we have been kidnapped .",1,1,2,train_08
train_06_227,"The petitioner Rohan Mohanty has submitted that junior doctors ’ strike has affected hundreds of patients and thus , they should be directed to join duty immediately .",1,1,2,train_06
train_02_268,"Tribal Affairs Minister V Kishore Chandra Deo today dubbed anti-Maoist militia Salwa Judum as a "" sinful strategy "" , bringing to the fore apparent differences in Congress over the approach to Maoists who last week wiped out party leadership in Chhattisgarh in a deadly attack .",1,0.5,2,train_02
train_09_A_55,Even the merchants and brokers operating outside the APMC yards in various towns and cities closed the shutters of their shops in response to the bandh .,1,1,3,train_09
train_09_A_49,"Staff Correspondent Protesters staged a demonstration in front of the Deputy Commissioner 's office Protesters stage demonstration in front of DC 's office Entry of Wal-Mart in retail trade had ruined native traders , says BCCIGovernment was amending the Act without any discussion BELGAUM : Trading activities came to a halt at the Agriculture Produce Marketing Committee Yard in the city causing inconvenience to the growers .",0,0.666666667,3,train_09
train_09_A_123,"Maimane said the actions of the over 20,000 students who protested against the injustice of the education system and Afrikaans being imposed as the language of instruction on June 16 , 1976 `` changed the course of our history '' .",1,0.666666667,3,train_09
train_01_171,"About 13,000 marched on Sunday to protest against China ’ s intervention , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .",1,1,3,train_01
train_08_264,"`` There are still worrying numbers of workers on strike , '' she said at the announcement of a platinum industry discussion forum in Johannesburg .",0,1,2,train_08
train_01_287,""" We decided to exclude Mumbai , where the ' rail roko ' demonstrations were slated from 11 AM to 12 noon , to avoid inconvenience to suburban commuters , "" MPCC spokesperson Sachin Sawant told PTI .",1,1,3,train_01
train_01_302,Lee said her hunger strike would continue until the government instituted a stronger official response to Occupy Central and recent “ radical ” protests at Legco .,1,1,3,train_01
train_06_126,"As many as 217 members of 52 families were forcibly thrown out of their village in June , 2007 by a group of people led by Posco Pratirodha Sangram Samiti ( PPSS ) president Abhaya Sahu .",0,0.5,2,train_06
train_05_308,"According to reports around 4,000 -5,000 Telangana activists from the district participated in the march hoodwinking the police .",0,1,2,train_05
train_02_159,The incident is the latest of a series of developments that followed the reduction of production from Nokia ’ s Sriperumbudur plant .,0,0.666666667,3,train_02
train_04_308,‘ Maoist ’ posters found 03rd September 2009 10:39 AM BALASORE : Appearance of suspected Maoist posters in Khaira area of Balasore district in the last couple of days has left the local police nonplussed .,1,1,3,train_04
train_09_A_37,"In Mumbai , workers of the Vishwa Hindu Parishad stalled screening of the movie in Mumbai and Nanded .",0,1,3,train_09
train_06_272,"A group of 200 Maoists attacked the crowded railway station , and looted rifles and ammunition from the GRP armoury .",0,0.5,2,train_06
train_09_B_160,"Mullanchira Mathai was beaten to death on January 16 , 1983 , but lack of witnesses led to the acquittal of 11 CPI(M) activists arraigned in the case .",1,0.5,2,train_09
train_02_84,"While the leaders of the major political parties are busy participating in public meetings and road shows , functionaries are engaged in door-to-door canvassing never mind the the scorching sun .",0,0.666666667,3,train_02
train_04_180,All this happened between 5 to 6 am .,0,1,3,train_04
train_04_172,He claimed that the protest was successful .,0,1,3,train_04
