index,text,label,agreement,num_votes,sample_set,0_arg0,0_arg1,0_sig0,0_sig1,0_sig2,1_arg0,1_arg1,1_sig0,1_sig1,1_sig2,2_arg0,2_arg1,2_sig0,2_sig1,2_sig2,3_arg0,3_arg1,3_sig0,3_sig1,3_sig2
train_04_265,The strike was initially planned earlier this month involving three constituents of UFBU .,0,1,3,train_04
train_09_B_64,Some BJP activists staged a demonstration outside the police station alleging that police were targeting them to appease the MIM .,1,1,2,train_09
train_08_310,"In the firefight that then raged through the night and into the next afternoon , six CRPF men were killed , and eight others and and an army soldier were wounded .",1,1,2,train_08
train_08_276,"Spot where they got on bus turns protest venue - Indian Express Aditi Vatsa , Aditi Vatsa : New Delhi , Sun Dec 30 2012 , 01:17 hrs Mourning the death of the 23 - year-old gangrape victim and demanding strict punishment for the guilty , a large crowd gathered at Munirka bus stop , the same spot from she and her friend had boarded the chartered bus on that ill-fated night .",1,1,2,train_08
train_07_34,The protesters allegedly assaulted photographers and damaged their equipment .,0,0.5,2,train_07
train_01_11,"NHAI Case : Cops Fail to Produce Accused in Court 10th September 2015 03:49 AM KOCHI : Anoop George , the main accused in the case related to attack on the office of the National Highway Authority of India ( NHAI ) at Kalamassery , could not be produced before the Ernakulam District and Principal Sessions Court on Wednesday , after jail authorities in Coimbatore failed to arrange escort for him .",1,0.666666667,3,train_01
train_08_301,Democratic Party members staged a protest yesterday outside the central government 's liaison office in Hong Kong and handed in a letter addressed to Premier Wen Jiabao calling for Ching 's release .,1,1,2,train_08
train_01_5,"Police opened fire , killing 34 striking workers and wounding 78 while trying to disperse a group gathered on a hill near Lonmin 's platinum mine in Marikana on August 16 .",1,1,3,train_01
train_03_284,"Earlier , the Social Welfare Organisation for Rural Development ( SWORD ) , an NGO based in Krishnagiri , staged street corner plays on violence against women and also evils of child marriages in about 20 villages in the district , said Mr. V.S.S. Jalaludeen , Secretary .",0,0.666666667,3,train_03
train_09_A_87,"Cardinal Joseph Zen Ze-kiun and pan-democrat lawmakers Lee Cheuk-yan , Audrey Eu Yuet-mee , Cyd Ho Sau-lan , Albert Chan Wai-yip and ' Long Hair ' Leung Kwok-hung attended the vigil .",0,1,3,train_09
