train_09_B_137,"During the trial , Shahzad had called as defence witnesses Saif and Zeeshan , both lodged in Sabarmati jail in Ahmedabad in connection with the serial blasts of July 26 , 2008 there , claiming that he was not at the spot .",0,0.5,2,train_09,1
train_03_302,Retail outlets had not been affected by the strike .,0,1,3,train_03,1
train_06_222,"My mum signed the anti-Occupy petition , manipulated by ( journalist ) Robert Chow Yung .",0,1,2,train_06,1
train_09_B_58,"Ahead of the polling day tomorrow , Kejriwal today visited the autorickshaw driver who had slapped him at a roadshow in North-West Delhi yesterday and said he has "" forgiven "" the attacker .",0,0.5,2,train_09,1
train_08_0,"But we are managing the strike very well , '' Mlangeni said .",0,1,2,train_08,1
train_06_50,Functioning of the offices was disrupted for some time .,0,1,2,train_06,1
train_09_A_78,"The BJP CM of Maharashtra and other ministers should have at least condemned the act , "" an editorial in Sena mouthpiece ' Saamana ' said .",0,1,3,train_09,1
train_04_109,"The meeting , chaired by Prime Minister Manmohan Singh , saw Ministers expressing concern over the gangrape , which has exposed the lack of women ’ s safety , and the public outrage that followed it .",0,0.666666667,3,train_04,1
train_04_42,Professor Kuan said the present situation in Hong Kong was the most severe since the 1967 riots .,0,1,3,train_04,1
train_02_288,"That ’ s the message , ” said Kam Tsang , a veteran protester who held aloft a banner that urged “ Fight for Universal Suffrage. ” Man-kei Tam , Amnesty International ’ s Hong Kong director , said : “ Today ’ s appalling jail sentences … are an affront to justice and the human rights to peaceful protest and freedom of expression .",0,1,3,train_02,1
train_07_32,The riot continued for about a fortnight .,0,1,2,train_07,1
train_02_310,""" The strike has been very very successful .",0,0.666666667,3,train_02,1
train_06_53,"The release claimed that nearly 1,000 workers , who operate services within the city , are on strike .",0,0.5,2,train_06,1
train_01_256,At Toopran farmers blocked roads and held protest .,0,0.666666667,3,train_01,1
train_08_202,Tribal leader Edunga Gamamgo found murdered in Odisha 23rd May 2016 07:13 PM BERHAMPUR : A prominent adivasi leader and former president of Lok Sangram Manch 's Ganjam district unit was today found murdered in front of his house in Kumarabandh village here .,0,0.5,2,train_08,1
train_04_94,Thursday marks 40 years since the June 16 uprising against Afrikaans as a medium of instructions at black schools .,0,1,3,train_04,1
train_07_321,"5 percent wage increase for our striking staff remains on the table , '' she said .",0,0.5,2,train_07,1
train_04_143,"Sixteen people , including 4 policemen and 11 CRPF jawans , were killed in the attack .",0,0.666666667,3,train_04,1
train_06_75,The protesters chanted ' Poor management destroys owners ' outside the recreational centre in Shekou .,0,0.5,2,train_06,1
train_06_5,The rally culminated in a public meeting where senior Congress leaders held the BJD government responsible for the spate of farmer suicides in the State since September .,0,0.5,2,train_06,1
train_03_10,"Vijaykumar , Assistant Director of the Agriculture Department , who rushed to the spot on being informed that farmers were staging a dharna in front of the department , assured the protesters that he would meet their demands in 15 days .",0,0.666666667,3,train_03,1
train_08_34,The wordy duel soon turned violent with Congress workers pushing and pulling Ms. Rajakumari .,0,0.5,2,train_08,1
train_03_44,""" The assault started around 6 AM and lasted till 9 to 10 AM , "" the release said , adding the offensive was launched in ' sync ' by the outfits .",0,1,3,train_03,1
train_09_A_56,In Hubli and Dharwad most of the shops of merchants in the busy market areas were closed .,0,1,3,train_09,1
train_01_82,KSRTC buses were attacked at ten places .,0,0.666666667,3,train_01,1
train_02_73,"Referring to the incident in his speech , Omar said : "" It is the best way to protest .",0,0.666666667,3,train_02,1
train_04_284,"The protest , which caught the district police and civil administration unawares , began before 9 am and was continuing till the time of filing of this report .",0,1,3,train_04,1
train_09_B_77,"On Kandahar plane hijack issue , Singh said Advani was not speaking the truth .",0,1,2,train_09,1
train_04_69,"Even as the Chief Minister was in the district headquarters , reports came in that the police forced a bandh in Huzurabad town , 40 km from here .",0,1,3,train_04,1
train_02_43,"The company had stated Thursday that it was "" still assessing the total damage to property and facilities from the acts of arson .",0,0.666666667,3,train_02,1
